run_id,family,rate,algorithm,phase,realization,realized_rate,rmse,mae,train_s,completed_at,PM25,PM10,SO2,NO2,CO,O3
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r016,0.0939,48.299442,31.669431,0.0,2026-08-24T04:02:15.506523+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r017,0.0933,47.687525,31.273953,0.0,2026-08-24T04:02:56.066769+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r018,0.0939,48.240280,31.716217,0.0,2026-08-24T04:03:39.173967+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r019,0.0939,47.973411,31.483647,0.0,2026-08-24T04:04:18.592775+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,train,,0.0000,nan,nan,0.0,2026-08-24T03:47:31.665063+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,validate,test_r000,0.0000,51.475094,31.830565,0.0,2026-08-24T03:48:20.644937+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r000,0.0936,12.795863,7.362089,0.0,2026-08-24T03:48:25.244315+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r001,0.0935,12.633970,7.457167,0.0,2026-08-24T03:48:30.009221+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r002,0.0936,12.666835,7.417191,0.0,2026-08-24T03:48:34.192220+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r003,0.0936,12.691193,7.426355,0.0,2026-08-24T03:48:38.539072+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r004,0.0937,12.771717,7.408961,0.0,2026-08-24T03:48:42.188341+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r005,0.0936,12.891468,7.513584,0.0,2026-08-24T03:48:45.894646+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r006,0.0933,12.662786,7.386675,0.0,2026-08-24T03:48:49.441048+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r007,0.0939,12.807772,7.447072,0.0,2026-08-24T03:48:52.938403+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r008,0.0937,12.805280,7.406397,0.0,2026-08-24T03:48:56.511636+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r009,0.0933,12.788296,7.430823,0.0,2026-08-24T03:49:00.102470+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r010,0.0938,12.813402,7.446713,0.0,2026-08-24T03:49:03.705038+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r011,0.0937,12.846578,7.461261,0.0,2026-08-24T03:49:07.288383+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r012,0.0930,12.624798,7.369130,0.0,2026-08-24T03:49:10.888714+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r013,0.0937,12.660135,7.428923,0.0,2026-08-24T03:49:14.526023+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r014,0.0935,12.811981,7.399459,0.0,2026-08-24T03:49:18.141223+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r015,0.0943,12.552561,7.367158,0.0,2026-08-24T03:49:21.712985+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r016,0.0939,12.694819,7.394149,0.0,2026-08-24T03:49:25.294329+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r017,0.0933,12.575126,7.374270,0.0,2026-08-24T03:49:28.886664+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r018,0.0939,12.738914,7.437664,0.0,2026-08-24T03:49:32.496370+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,test,test_r019,0.0939,12.788521,7.418204,0.0,2026-08-24T03:49:36.095124+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,train,,0.0000,nan,nan,0.0,2026-08-24T02:18:54.980577+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits,validate,test_r000,0.0000,15.775217,8.139000,0.0,2026-08-24T03:47:35.527933+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r000,0.0936,13.913994,8.063310,0.0,2026-08-24T03:49:39.803313+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r001,0.0935,13.838204,8.157214,0.0,2026-08-24T03:49:43.344834+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r002,0.0936,13.749572,8.059942,0.0,2026-08-24T03:49:46.875874+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r003,0.0936,13.820962,8.116753,0.0,2026-08-24T03:49:50.409907+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r004,0.0937,13.941600,8.122074,0.0,2026-08-24T03:49:53.950091+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r005,0.0936,14.127931,8.210766,0.0,2026-08-24T03:49:57.529919+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r006,0.0933,13.853751,8.095425,0.0,2026-08-24T03:50:01.107777+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r007,0.0939,13.897202,8.105756,0.0,2026-08-24T03:50:04.689118+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r008,0.0937,13.944102,8.082402,0.0,2026-08-24T03:50:08.202992+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r009,0.0933,13.879165,8.089155,0.0,2026-08-24T03:50:11.857320+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r010,0.0938,13.928334,8.107164,0.0,2026-08-24T03:50:15.602061+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r011,0.0937,14.013647,8.157551,0.0,2026-08-24T03:50:19.861771+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r012,0.0930,13.725515,8.064705,0.0,2026-08-24T03:50:23.959497+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r013,0.0937,13.835784,8.111499,0.0,2026-08-24T03:50:27.900599+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r014,0.0935,13.877095,8.092554,0.0,2026-08-24T03:50:32.103498+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r015,0.0943,13.702592,8.074957,0.0,2026-08-24T03:50:36.231632+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r016,0.0939,13.927491,8.135863,0.0,2026-08-24T03:50:40.109380+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r017,0.0933,13.665997,8.031352,0.0,2026-08-24T03:50:43.705756+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r018,0.0939,13.954570,8.181781,0.0,2026-08-24T03:50:47.237206+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,test,test_r019,0.0939,13.925848,8.106605,0.0,2026-08-24T03:50:50.787775+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,train,,0.0000,nan,nan,0.0,2026-08-24T02:25:11.851489+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,saits_lc,validate,test_r000,0.0000,16.744378,8.645182,0.0,2026-08-24T03:47:39.302945+00:00,nan,nan,nan,nan,nan,nan
