| ID                                   | Run                                  | Algorithm           | Masking            |     MAE |    RMSE | Runtime   |
| ee8f093a-cb05-4d92-afab-e2e157139eb9 | b35c792c-8dd5-4980-8c76-c66eb7094b9f | STGCN               | protocol:test_r004 | 50.726  | 59.9984 | nans      |
| 5fc2ad35-5a80-4b19-96f5-abcde0734712 | b35c792c-8dd5-4980-8c76-c66eb7094b9f | STGCN               | protocol:test_r003 | 46.409  | 56.9109 | nans      |
| ea3664e1-54be-4301-8ed9-8c60e8a1275e | b35c792c-8dd5-4980-8c76-c66eb7094b9f | STGCN               | protocol:test_r002 | 44.9046 | 54.3836 | nans      |
| 7abdaf0a-a192-4bf1-b437-badb24ae6399 | b35c792c-8dd5-4980-8c76-c66eb7094b9f | STGCN               | protocol:test_r001 | 53.2167 | 61.0207 | nans      |
| 341571bc-820f-4df7-9cf5-99a53658b15b | b35c792c-8dd5-4980-8c76-c66eb7094b9f | STGCN               | protocol:test_r000 | 40.2264 | 48.6338 | nans      |
| 5a981441-e2eb-4196-a643-c61e0908d1b3 | abee8b75-b7b1-42f5-9b38-4325355555d0 | STGCN               | protocol:test_r004 | 36.3095 | 45.0436 | nans      |
| 18e83d2b-7d13-4c69-b6d0-c085e35aebc5 | abee8b75-b7b1-42f5-9b38-4325355555d0 | STGCN               | protocol:test_r003 | 37.4237 | 48.0684 | nans      |
| 1040ba3f-42f8-4069-a740-05d86b8c8966 | abee8b75-b7b1-42f5-9b38-4325355555d0 | STGCN               | protocol:test_r002 | 31.0119 | 40.2868 | nans      |
| 799d41fa-99d6-476f-a540-ad6ad816c66f | abee8b75-b7b1-42f5-9b38-4325355555d0 | STGCN               | protocol:test_r001 | 38.2619 | 49.2682 | nans      |
| dfe8cfaf-0ef9-4679-bd8c-00fac189ed7e | abee8b75-b7b1-42f5-9b38-4325355555d0 | STGCN               | protocol:test_r000 | 34.3178 | 45.2547 | nans      |
| abdb28e9-fba4-4de7-b06d-88e8996fa09b | 8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a | STGCN               | protocol:test_r004 | 34.3346 | 43.5858 | nans      |
| 2cc9cbea-4608-4230-a26a-9f3418eae6ce | 8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a | STGCN               | protocol:test_r003 | 32.5073 | 42.9728 | nans      |
| 0954c62d-29af-414b-bb8f-0598e67faf0b | 8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a | STGCN               | protocol:test_r002 | 28.6126 | 37.8068 | nans      |
| 94018543-4a9d-4cff-ba39-0ea475c7c1f5 | 8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a | STGCN               | protocol:test_r001 | 32.5111 | 42.672  | nans      |
| ba2d5a27-5103-4431-8548-3fc5fb4af360 | 8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a | STGCN               | protocol:test_r000 | 34.1863 | 42.9613 | nans      |
| 53572d24-e413-46e5-9f03-fec51dc6ed4a | f2f90674-bf1b-4156-8021-6e5c0ea8a590 | DCRNN               | protocol:test_r004 | 31.6103 | 40.2058 | nans      |
| f753479f-2025-4326-b2c3-fc854ab2a164 | f2f90674-bf1b-4156-8021-6e5c0ea8a590 | DCRNN               | protocol:test_r003 | 31.3801 | 40.1939 | nans      |
| bf4a4519-4a98-495f-be97-93b29955f8f8 | f2f90674-bf1b-4156-8021-6e5c0ea8a590 | DCRNN               | protocol:test_r002 | 33.2254 | 41.9083 | nans      |
| a9d0471e-e37b-4b3c-b926-0cbb045bc1f6 | f2f90674-bf1b-4156-8021-6e5c0ea8a590 | DCRNN               | protocol:test_r001 | 33.585  | 42.4017 | nans      |
| 3cffa705-160c-48b6-8baf-963868bd9ae6 | f2f90674-bf1b-4156-8021-6e5c0ea8a590 | DCRNN               | protocol:test_r000 | 32.418  | 41.5984 | nans      |
| 2394ffc7-3463-4e67-afeb-c5e026454baa | 32c7e573-7fac-45e0-bcc6-e037eaf0bf2d | DCRNN               | protocol:test_r004 | 30.8896 | 39.5716 | nans      |
| 10f71e09-3d3f-4195-9b85-6c43a5687072 | 32c7e573-7fac-45e0-bcc6-e037eaf0bf2d | DCRNN               | protocol:test_r003 | 31.2405 | 40.0021 | nans      |
| dac966f1-64ff-49b7-973f-ece7a0bd8bcb | 32c7e573-7fac-45e0-bcc6-e037eaf0bf2d | DCRNN               | protocol:test_r002 | 33.1548 | 41.7839 | nans      |
| 3b40108b-14c5-497b-ae17-c1c5331b5f65 | 32c7e573-7fac-45e0-bcc6-e037eaf0bf2d | DCRNN               | protocol:test_r001 | 33.7611 | 42.5046 | nans      |
| f68aa91b-ec8f-447c-bdef-58bca3e342ad | 32c7e573-7fac-45e0-bcc6-e037eaf0bf2d | DCRNN               | protocol:test_r000 | 32.9529 | 42.0662 | nans      |
| d389f1da-b957-41be-b9a5-89b8041d5743 | 58a56a0c-6934-4509-869b-b17dd201ff97 | DCRNN               | protocol:test_r004 | 34.6392 | 43.6256 | nans      |
| f887ac64-1714-438f-b13a-8251d4f25a59 | 58a56a0c-6934-4509-869b-b17dd201ff97 | DCRNN               | protocol:test_r003 | 34.092  | 42.5424 | nans      |
| 773b0c4d-02d7-49c9-8c26-b0706c60b2be | 58a56a0c-6934-4509-869b-b17dd201ff97 | DCRNN               | protocol:test_r002 | 30.6602 | 38.9627 | nans      |
| 97d4d0bd-edba-49df-90c5-a3ee111de1c5 | 58a56a0c-6934-4509-869b-b17dd201ff97 | DCRNN               | protocol:test_r001 | 34.5264 | 43.874  | nans      |
| d09bf67e-bb29-494d-8551-a8ddce155d0c | 58a56a0c-6934-4509-869b-b17dd201ff97 | DCRNN               | protocol:test_r000 | 36.0095 | 44.8109 | nans      |
| 8da8c07a-5b42-41c6-b3c3-530b1313d5a7 | d92a94c2-34e7-44e3-b9df-70955fc4cd34 | DCRNN               | protocol:test_r004 | 52.0413 | 60.9825 | nans      |
| 1d19c21a-4ba6-46b5-8e3b-d9ca3d654162 | d92a94c2-34e7-44e3-b9df-70955fc4cd34 | DCRNN               | protocol:test_r003 | 51.4445 | 60.5358 | nans      |
| d28e7c1f-1b15-4619-ba27-9e71dd7eea12 | d92a94c2-34e7-44e3-b9df-70955fc4cd34 | DCRNN               | protocol:test_r002 | 51.3927 | 60.6138 | nans      |
| fccc2145-e7e6-428f-b84e-11fee3faaed7 | d92a94c2-34e7-44e3-b9df-70955fc4cd34 | DCRNN               | protocol:test_r001 | 50.7967 | 60.0357 | nans      |
| 3447bdf5-22bf-41f2-ab41-5873159d778d | d92a94c2-34e7-44e3-b9df-70955fc4cd34 | DCRNN               | protocol:test_r000 | 51.2944 | 60.4482 | nans      |
| 2abd3964-ca24-491f-8b9f-ec0493908f3e | f23349c4-a440-4da2-a3db-0658328dffaa | DCRNN               | protocol:test_r004 | 38.6288 | 47.6673 | nans      |
| 442100a3-68fc-4c52-8b27-e97f1a71dfb2 | f23349c4-a440-4da2-a3db-0658328dffaa | DCRNN               | protocol:test_r003 | 36.8826 | 47.3966 | nans      |
| 0f86de2d-c509-4ca8-867e-d954a50c0e4e | f23349c4-a440-4da2-a3db-0658328dffaa | DCRNN               | protocol:test_r002 | 33.598  | 43.1002 | nans      |
| a629bd4c-ab0c-46d4-a3c4-58284327f0c7 | f23349c4-a440-4da2-a3db-0658328dffaa | DCRNN               | protocol:test_r001 | 40.3463 | 49.9798 | nans      |
| e182e2ab-4e2a-41ca-ac32-b6f1da2632a3 | f23349c4-a440-4da2-a3db-0658328dffaa | DCRNN               | protocol:test_r000 | 37.0149 | 47.7777 | nans      |
| 0acc520e-f164-492b-b71d-67dd6bc78ddc | 6150580b-4892-43ca-bb3c-15c6a5ed18d8 | DCRNN               | protocol:test_r004 | 33.3424 | 42.2917 | nans      |
| c5f621d7-ad1a-4078-a80c-a400321c69dc | 6150580b-4892-43ca-bb3c-15c6a5ed18d8 | DCRNN               | protocol:test_r003 | 32.7673 | 41.8356 | nans      |
| 149bb1b8-b232-4926-99e0-5379ae47306b | 6150580b-4892-43ca-bb3c-15c6a5ed18d8 | DCRNN               | protocol:test_r002 | 32.7049 | 41.6223 | nans      |
| dd78ef09-a472-4f9a-b21f-c9aa32b51033 | 6150580b-4892-43ca-bb3c-15c6a5ed18d8 | DCRNN               | protocol:test_r001 | 32.8942 | 41.8195 | nans      |
| 51a1bee0-b41f-432b-93af-c34410359b62 | 6150580b-4892-43ca-bb3c-15c6a5ed18d8 | DCRNN               | protocol:test_r000 | 33.0988 | 41.9441 | nans      |
| c63a16f9-9bff-4872-b182-baf305203710 | 87357b15-4d4c-4907-aa22-b0a378a401b3 | IGNNK               | protocol:test_r004 | 30.9472 | 39.5773 | nans      |
| 9de1c8f8-bd4f-438e-9812-e7a63b7fb6c3 | 87357b15-4d4c-4907-aa22-b0a378a401b3 | IGNNK               | protocol:test_r003 | 31.5659 | 40.9618 | nans      |
| f7d9f811-3b3e-4317-8269-0c545dc43655 | 87357b15-4d4c-4907-aa22-b0a378a401b3 | IGNNK               | protocol:test_r002 | 32.2575 | 41.9799 | nans      |
| ee0863a4-6462-496d-b1cd-575cf0a6d5b4 | 87357b15-4d4c-4907-aa22-b0a378a401b3 | IGNNK               | protocol:test_r001 | 28.3999 | 37.1892 | nans      |
| bf01b14d-d6b9-41c5-9a15-735e97fb60bd | 87357b15-4d4c-4907-aa22-b0a378a401b3 | IGNNK               | protocol:test_r000 | 31.1352 | 40.8883 | nans      |
| 96cb09bc-6a8c-4f4a-b6bc-cd524baff398 | 3de05a1e-8c5d-456d-832c-4e2c1c3eeb3e | IGNNK               | protocol:test_r004 | 31.2985 | 39.9768 | nans      |
| 78b07278-f22f-4eee-8051-63efe02c0326 | 3de05a1e-8c5d-456d-832c-4e2c1c3eeb3e | IGNNK               | protocol:test_r003 | 33.9001 | 42.2922 | nans      |
| 8b27c2d0-3a37-4cd1-86f2-6575b8661451 | 3de05a1e-8c5d-456d-832c-4e2c1c3eeb3e | IGNNK               | protocol:test_r002 | 33.287  | 42.3508 | nans      |
| ae8b8e3c-68ff-416c-939d-a0d75a8111a9 | 3de05a1e-8c5d-456d-832c-4e2c1c3eeb3e | IGNNK               | protocol:test_r001 | 30.8866 | 39.2627 | nans      |
| 4a18430c-aaf5-4e9e-aa6f-b44462e0b85f | 3de05a1e-8c5d-456d-832c-4e2c1c3eeb3e | IGNNK               | protocol:test_r000 | 32.4809 | 41.3413 | nans      |
| f91766bb-156c-4974-91b7-da166ef51e16 | aab38e49-5d19-4d89-881d-9b874eb97eb6 | IGNNK               | protocol:test_r004 | 32.8151 | 42.3976 | nans      |
| 515af50f-2726-43c2-9c64-f07ab4b0bcee | aab38e49-5d19-4d89-881d-9b874eb97eb6 | IGNNK               | protocol:test_r003 | 32.4983 | 41.0696 | nans      |
| fd2a135a-37d9-428f-829a-69067a608446 | aab38e49-5d19-4d89-881d-9b874eb97eb6 | IGNNK               | protocol:test_r002 | 31.3809 | 39.6698 | nans      |
| fba26f5f-6977-4c63-9614-1b36252ce0c2 | aab38e49-5d19-4d89-881d-9b874eb97eb6 | IGNNK               | protocol:test_r001 | 32.8461 | 42.192  | nans      |
| 96e0de90-2480-4d0a-81e1-85c2c5c378d3 | aab38e49-5d19-4d89-881d-9b874eb97eb6 | IGNNK               | protocol:test_r000 | 36.9664 | 45.9107 | nans      |
| 4c62b77b-859d-4bc1-858d-815d25cd6d15 | 74215015-f912-42e4-bd7c-a7c9ddc974c4 | IGNNK               | protocol:test_r004 | 52.5731 | 60.9976 | nans      |
| 54f8fcfd-e58c-4593-918f-fe29d8f0cd10 | 74215015-f912-42e4-bd7c-a7c9ddc974c4 | IGNNK               | protocol:test_r003 | 56.1115 | 64.8325 | nans      |
| e1d1d0ab-6f9d-4529-b2e7-bc5b7691867a | 74215015-f912-42e4-bd7c-a7c9ddc974c4 | IGNNK               | protocol:test_r002 | 50.1953 | 59.2019 | nans      |
| 1567fcf6-72ae-4c6c-b320-be57dff061b3 | 74215015-f912-42e4-bd7c-a7c9ddc974c4 | IGNNK               | protocol:test_r001 | 48.6215 | 57.736  | nans      |
| 1069e9a9-1539-455e-b4dc-4c8a46b0e7ec | 74215015-f912-42e4-bd7c-a7c9ddc974c4 | IGNNK               | protocol:test_r000 | 45.9421 | 55.1563 | nans      |
| 9133ff7b-b5f2-4c88-8ba9-77b8d91f8f04 | 466fca13-c306-4faa-8421-8673657af8f2 | IGNNK               | protocol:test_r004 | 38.1143 | 46.6751 | nans      |
| 82c86485-41d2-4cbe-a71a-b2a57e8f7c47 | 466fca13-c306-4faa-8421-8673657af8f2 | IGNNK               | protocol:test_r003 | 38.2811 | 48.6916 | nans      |
| 601df53d-7e28-45c3-a011-67135c58ee6c | 466fca13-c306-4faa-8421-8673657af8f2 | IGNNK               | protocol:test_r002 | 34.3455 | 44.1173 | nans      |
| 0296ee96-7579-4c87-b7ef-1d19c917858a | 466fca13-c306-4faa-8421-8673657af8f2 | IGNNK               | protocol:test_r001 | 40.5322 | 50.6077 | nans      |
| 64115815-9920-46eb-a328-342442bdc086 | 466fca13-c306-4faa-8421-8673657af8f2 | IGNNK               | protocol:test_r000 | 34.722  | 44.8419 | nans      |
| 5c172a86-759a-4790-ae4c-9ffc4e8613a5 | 1cada45a-1faa-41be-a70e-e87f3774a560 | IGNNK               | protocol:test_r004 | 30.1422 | 39.4482 | nans      |
| a467667c-b309-4876-928d-5684527e15eb | 1cada45a-1faa-41be-a70e-e87f3774a560 | IGNNK               | protocol:test_r003 | 33.2938 | 42.5616 | nans      |
| e8f4b019-0eae-4271-83d2-bc0e3883d70e | 1cada45a-1faa-41be-a70e-e87f3774a560 | IGNNK               | protocol:test_r002 | 34.7963 | 42.8355 | nans      |
| b714b65c-a469-4b62-b63c-ae04fea08601 | 1cada45a-1faa-41be-a70e-e87f3774a560 | IGNNK               | protocol:test_r001 | 36.5372 | 44.1425 | nans      |
| 8780f924-f4ba-45e0-ad42-2f97b80aab9c | 1cada45a-1faa-41be-a70e-e87f3774a560 | IGNNK               | protocol:test_r000 | 31.3565 | 40.2167 | nans      |
| 6595562e-902a-42c9-80d8-ceee384a249c | 614c4015-3aff-4556-aba3-0ec8c49e822e | GRIN                | protocol:test_r004 | 31.3517 | 40.1043 | nans      |
| bd20dcd8-19f7-4370-804c-2076fa747b0a | 614c4015-3aff-4556-aba3-0ec8c49e822e | GRIN                | protocol:test_r003 | 31.4095 | 40.1147 | nans      |
| d905405c-58b9-418e-968d-393b6b857fb0 | 614c4015-3aff-4556-aba3-0ec8c49e822e | GRIN                | protocol:test_r002 | 33.0664 | 41.701  | nans      |
| b46dced1-e8be-4047-89fc-c246ac0fad25 | 614c4015-3aff-4556-aba3-0ec8c49e822e | GRIN                | protocol:test_r001 | 33.5376 | 42.3505 | nans      |
| b09ef9c1-2359-45e6-8190-e7adeae7dcb1 | 614c4015-3aff-4556-aba3-0ec8c49e822e | GRIN                | protocol:test_r000 | 32.3445 | 41.6491 | nans      |
| 2ed4b88d-afb5-40c8-ad3b-dd2a74c6dece | 0826e99e-45fa-4de7-8826-dcbf41489a62 | GRIN                | protocol:test_r004 | 31.709  | 40.3327 | nans      |
| fe6a15f3-4c6d-4f1b-96f1-7bc88fa2b091 | 0826e99e-45fa-4de7-8826-dcbf41489a62 | GRIN                | protocol:test_r003 | 31.3872 | 40.0512 | nans      |
| 803654b7-92cd-4a98-a87a-6a389563015e | 0826e99e-45fa-4de7-8826-dcbf41489a62 | GRIN                | protocol:test_r002 | 33.0096 | 41.6032 | nans      |
| 44f1c883-2116-430b-b651-81c143342299 | 0826e99e-45fa-4de7-8826-dcbf41489a62 | GRIN                | protocol:test_r001 | 33.4598 | 42.3191 | nans      |
| 12584fa9-ce22-4b32-9cdf-ce02c805dd94 | 0826e99e-45fa-4de7-8826-dcbf41489a62 | GRIN                | protocol:test_r000 | 32.475  | 41.8037 | nans      |
| b2346be7-7e2f-480e-af4c-83347032f835 | a6b2d666-30da-4328-99b8-b636338cd45a | GRIN                | protocol:test_r004 | 33.8967 | 42.9853 | nans      |
| 2214f54c-186f-45a3-92fc-8889dacebc53 | a6b2d666-30da-4328-99b8-b636338cd45a | GRIN                | protocol:test_r003 | 33.8471 | 42.2031 | nans      |
| f8068483-5558-4fd6-a21f-31d7e001051a | a6b2d666-30da-4328-99b8-b636338cd45a | GRIN                | protocol:test_r002 | 30.489  | 38.7217 | nans      |
| 74275d92-1c68-471e-9f8a-e9513e9470b1 | a6b2d666-30da-4328-99b8-b636338cd45a | GRIN                | protocol:test_r001 | 33.9637 | 43.1357 | nans      |
| b9225f2c-b5cf-40df-921a-d7f514d129a6 | a6b2d666-30da-4328-99b8-b636338cd45a | GRIN                | protocol:test_r000 | 35.5822 | 44.3209 | nans      |
| 8c8b5eb4-99d6-4c33-8870-ffd52429f8be | 2de71bac-8b6f-4d92-b08f-7d9dae79775f | GRIN                | protocol:test_r004 | 50.973  | 60.0372 | nans      |
| f1080ee8-ddff-4822-850c-149f42443ad0 | 2de71bac-8b6f-4d92-b08f-7d9dae79775f | GRIN                | protocol:test_r003 | 50.7805 | 60.0441 | nans      |
| 1c668812-76db-4f38-a62b-7cb09c990ebe | 2de71bac-8b6f-4d92-b08f-7d9dae79775f | GRIN                | protocol:test_r002 | 51.3052 | 60.5198 | nans      |
| 006d1770-7f16-4395-93b5-2d0f264823a9 | 2de71bac-8b6f-4d92-b08f-7d9dae79775f | GRIN                | protocol:test_r001 | 51.0712 | 60.1701 | nans      |
| 28ee8cb3-1237-485a-a467-17bca71ccc3e | 2de71bac-8b6f-4d92-b08f-7d9dae79775f | GRIN                | protocol:test_r000 | 50.7888 | 59.9615 | nans      |
| c064047d-18a5-4c88-b697-1c029a09f250 | 2ef25f37-93aa-4323-8565-4e88d1024c5e | GRIN                | protocol:test_r004 | 38.6857 | 47.7223 | nans      |
| e321233e-8ab1-4406-824a-993c9bb9063f | 2ef25f37-93aa-4323-8565-4e88d1024c5e | GRIN                | protocol:test_r003 | 36.786  | 47.236  | nans      |
| 67a75060-8b05-461a-9544-b42dd453c234 | 2ef25f37-93aa-4323-8565-4e88d1024c5e | GRIN                | protocol:test_r002 | 33.5535 | 43.0622 | nans      |
| 31607cbb-d5c5-4074-a6ad-1415656def93 | 2ef25f37-93aa-4323-8565-4e88d1024c5e | GRIN                | protocol:test_r001 | 40.4485 | 50.1325 | nans      |
| e0298b5f-63e3-4e33-81d1-8b911bad8ba4 | 2ef25f37-93aa-4323-8565-4e88d1024c5e | GRIN                | protocol:test_r000 | 36.9161 | 47.4271 | nans      |
| f69c4997-62f3-4089-aa16-b0fd35961426 | 15ffff65-b802-4210-88ba-e608a9349e61 | GRIN                | protocol:test_r004 | 32.8438 | 41.93   | nans      |
| 90f673d8-9cf9-4d4a-a68e-2cf427e70460 | 15ffff65-b802-4210-88ba-e608a9349e61 | GRIN                | protocol:test_r003 | 33.095  | 42.0829 | nans      |
| 00f6621e-4bba-4561-8410-f41197486067 | 15ffff65-b802-4210-88ba-e608a9349e61 | GRIN                | protocol:test_r002 | 32.2338 | 41.2994 | nans      |
| b6153efb-685a-4e28-bf59-27fd59f43f7f | 15ffff65-b802-4210-88ba-e608a9349e61 | GRIN                | protocol:test_r001 | 32.8233 | 41.8549 | nans      |
| f8901a1c-0373-4f77-a362-1996f845a759 | 15ffff65-b802-4210-88ba-e608a9349e61 | GRIN                | protocol:test_r000 | 32.9892 | 41.91   | nans      |
| 59bc587a-f57c-43df-9715-1cfe5d89ede3 | 826ac9eb-14d7-4fc7-a0e2-2a4e264af75d | STGCN               | protocol:test_r004 | 28.2777 | 39.2817 | nans      |
| e25f934f-788b-48fe-b221-eb25892d281c | 826ac9eb-14d7-4fc7-a0e2-2a4e264af75d | STGCN               | protocol:test_r003 | 28.7918 | 38.2807 | nans      |
| c098ce82-3e26-4c2a-81de-337cd81720d4 | 826ac9eb-14d7-4fc7-a0e2-2a4e264af75d | STGCN               | protocol:test_r002 | 35.7289 | 45.0019 | nans      |
| 3c4f69c5-2820-4dcc-b4d5-09e622475b55 | 826ac9eb-14d7-4fc7-a0e2-2a4e264af75d | STGCN               | protocol:test_r001 | 30.4063 | 40.6058 | nans      |
| 294bfe49-8503-4cdc-8acd-0484be972b59 | 826ac9eb-14d7-4fc7-a0e2-2a4e264af75d | STGCN               | protocol:test_r000 | 34.1565 | 43.204  | nans      |
| c193b7be-419b-40fd-96fc-a7792c092e2c | 44ce84a7-f654-4c63-b63a-935840ce66c6 | STGCN               | protocol:test_r004 | 27.2256 | 35.6444 | nans      |
| 375e00d4-0e8f-44d8-83a2-5ebc679b142d | 44ce84a7-f654-4c63-b63a-935840ce66c6 | STGCN               | protocol:test_r003 | 31.7084 | 40.6975 | nans      |
| 92b53ea3-4932-4559-8c86-649679a14fcd | 44ce84a7-f654-4c63-b63a-935840ce66c6 | STGCN               | protocol:test_r002 | 34.2982 | 44.2938 | nans      |
| 86770daf-ee34-4742-b2a1-9992964e758b | 44ce84a7-f654-4c63-b63a-935840ce66c6 | STGCN               | protocol:test_r001 | 32.7217 | 41.3271 | nans      |
| 7b9467af-493c-4671-9502-ae9cd9ef830b | 44ce84a7-f654-4c63-b63a-935840ce66c6 | STGCN               | protocol:test_r000 | 31.2113 | 40.7164 | nans      |
| 881e9b43-556d-49bb-a906-9ebc4924b273 | fd896d66-dc22-4f2b-ad4d-ccd01e263c94 | STGCN               | protocol:test_r004 | 34.7123 | 43.3445 | nans      |
| e4d4cf22-459b-4842-8e4b-03ad5052a0ba | fd896d66-dc22-4f2b-ad4d-ccd01e263c94 | STGCN               | protocol:test_r003 | 32.8436 | 41.4857 | nans      |
| d752b989-e6c3-434c-9478-882cb093a28c | fd896d66-dc22-4f2b-ad4d-ccd01e263c94 | STGCN               | protocol:test_r002 | 29.7211 | 37.8866 | nans      |
| 8cb03adf-ced7-4823-8da7-c2e4f13fed84 | fd896d66-dc22-4f2b-ad4d-ccd01e263c94 | STGCN               | protocol:test_r001 | 35.0998 | 44.6685 | nans      |
| e03498cc-bfcb-47ad-ba24-85d4616a9ff1 | fd896d66-dc22-4f2b-ad4d-ccd01e263c94 | STGCN               | protocol:test_r000 | 35.5685 | 44.15   | nans      |
| 6c85fafd-8e20-41db-a77c-a489a1c0f9df | 7677b9ad-4566-4c39-949c-89083ef41e8c | STGCN               | protocol:test_r004 | 50.8185 | 60.7925 | nans      |
| e49f6fc8-018b-449c-bb83-21d2c075a701 | 7677b9ad-4566-4c39-949c-89083ef41e8c | STGCN               | protocol:test_r003 | 48.7799 | 58.1631 | nans      |
| c8c10aab-1da4-4c8e-84d6-bb2d366a68fb | 7677b9ad-4566-4c39-949c-89083ef41e8c | STGCN               | protocol:test_r002 | 50.5384 | 59.402  | nans      |
| 11ba95be-39fa-41f4-9d4b-17042625d8b6 | 7677b9ad-4566-4c39-949c-89083ef41e8c | STGCN               | protocol:test_r001 | 43.0645 | 53.9342 | nans      |
| 056dd89e-c21a-4b06-9a73-0320df0abe0f | 7677b9ad-4566-4c39-949c-89083ef41e8c | STGCN               | protocol:test_r000 | 48.4499 | 56.7502 | nans      |
| 56a9b074-943b-4aa3-9e6b-17b15117e116 | 2064b870-f054-4892-ba21-7c3e6d701ea7 | STGCN               | protocol:test_r004 | 35.1541 | 43.539  | nans      |
| 98d546a3-561a-4bf2-a493-0124bac2ef3d | 2064b870-f054-4892-ba21-7c3e6d701ea7 | STGCN               | protocol:test_r003 | 37.0456 | 46.3186 | nans      |
| 25a433fd-eb2d-4819-a985-a2adc2c036b6 | 2064b870-f054-4892-ba21-7c3e6d701ea7 | STGCN               | protocol:test_r002 | 27.0582 | 37.1773 | nans      |
| 7de59f15-ee65-48b8-94e9-58445496f4c7 | 2064b870-f054-4892-ba21-7c3e6d701ea7 | STGCN               | protocol:test_r001 | 32.6135 | 42.096  | nans      |
| 15181087-0fa1-4ee7-b9bc-e49b8c5e842f | 2064b870-f054-4892-ba21-7c3e6d701ea7 | STGCN               | protocol:test_r000 | 34.8667 | 45.3298 | nans      |
| c6c74d9f-a3ce-49fb-9251-01ceb680a44c | 71de7c45-dc00-4beb-b97f-7f6e17dd7139 | STGCN               | protocol:test_r004 | 32.3029 | 40.8768 | nans      |
| f902fd2a-6d3b-455a-81ae-b5e28ec76f32 | 71de7c45-dc00-4beb-b97f-7f6e17dd7139 | STGCN               | protocol:test_r003 | 33.3189 | 41.4909 | nans      |
| 26b8b166-ebb1-4487-a437-3af9232046d0 | 71de7c45-dc00-4beb-b97f-7f6e17dd7139 | STGCN               | protocol:test_r002 | 32.3048 | 40.7359 | nans      |
| 424e03e5-347d-46fe-810d-71b2db9145b9 | 71de7c45-dc00-4beb-b97f-7f6e17dd7139 | STGCN               | protocol:test_r001 | 27.59   | 36.5837 | nans      |
| 24da8709-199d-4b11-a158-eea62b3f6c3e | 71de7c45-dc00-4beb-b97f-7f6e17dd7139 | STGCN               | protocol:test_r000 | 32.1622 | 40.5172 | nans      |
| 84b1bcf5-9f52-4ceb-9b90-6b9eb5cae416 | 21bb45cd-bd73-48b6-9c8d-d931182cc8be | DCRNN               | protocol:test_r004 | 31.6079 | 40.2539 | nans      |
| b3b6fc4b-593b-46ff-9f2f-3d0747848f82 | 21bb45cd-bd73-48b6-9c8d-d931182cc8be | DCRNN               | protocol:test_r003 | 31.7117 | 40.3272 | nans      |
| 36da5f83-d168-4370-8cde-17cba9b191e6 | 21bb45cd-bd73-48b6-9c8d-d931182cc8be | DCRNN               | protocol:test_r002 | 33.4847 | 42.1483 | nans      |
| 8112f589-e6d0-46d9-997f-f7c608bc677f | 21bb45cd-bd73-48b6-9c8d-d931182cc8be | DCRNN               | protocol:test_r001 | 33.2569 | 42.1269 | nans      |
| d2fa3345-6761-4ac1-b2cc-ce17838ff729 | 21bb45cd-bd73-48b6-9c8d-d931182cc8be | DCRNN               | protocol:test_r000 | 32.5759 | 41.8085 | nans      |
| 3aa84dd6-a147-49d3-8dad-c4145917aed8 | dc6ad933-5b32-45f4-91e6-26567d7b8c14 | DCRNN               | protocol:test_r004 | 31.4528 | 40.0799 | nans      |
| 71f3bb8d-ae12-414b-ab09-5d1d3793d6fc | dc6ad933-5b32-45f4-91e6-26567d7b8c14 | DCRNN               | protocol:test_r003 | 31.3123 | 40.2001 | nans      |
| 6971c82e-ab49-458d-9fd8-c7a7d72b6111 | dc6ad933-5b32-45f4-91e6-26567d7b8c14 | DCRNN               | protocol:test_r002 | 33.1911 | 41.7924 | nans      |
| a2d4a3c0-88a5-41a6-ba58-3ef3e335f7e8 | dc6ad933-5b32-45f4-91e6-26567d7b8c14 | DCRNN               | protocol:test_r001 | 33.8607 | 42.6592 | nans      |
| 7731e32c-5068-420a-95f0-80749ea73dd5 | dc6ad933-5b32-45f4-91e6-26567d7b8c14 | DCRNN               | protocol:test_r000 | 32.4429 | 41.6774 | nans      |
| 17b902c3-3a66-42dd-aae8-fb275fba8438 | 4c629205-425d-4ec1-9e79-5908ca4781f9 | DCRNN               | protocol:test_r004 | 34.3454 | 43.4005 | nans      |
| 9df7782f-8354-4a1c-b693-36e457048bc3 | 4c629205-425d-4ec1-9e79-5908ca4781f9 | DCRNN               | protocol:test_r003 | 33.817  | 42.1621 | nans      |
| e8b15447-5a56-4dd8-aec8-39d4616d6fb3 | 4c629205-425d-4ec1-9e79-5908ca4781f9 | DCRNN               | protocol:test_r002 | 30.5977 | 38.7668 | nans      |
| ceb9ed14-5fc6-4a79-aa16-6409a6a4f2dc | 4c629205-425d-4ec1-9e79-5908ca4781f9 | DCRNN               | protocol:test_r001 | 34.3422 | 43.4956 | nans      |
| 2160b6c0-f5ba-41d0-a988-19ce560e5fb3 | 4c629205-425d-4ec1-9e79-5908ca4781f9 | DCRNN               | protocol:test_r000 | 35.9583 | 44.7293 | nans      |
